unidade;ano;mes;setor_centro_custo;internacoes
IRS;2020;4;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;63
IRS;2020;4;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;4
IRS;2020;4;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;1
IRS;2020;4;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;4
IRS;2020;4;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;2
IRS;2020;5;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;59
IRS;2020;5;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;5
IRS;2020;5;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;5
IRS;2020;5;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;7
IRS;2020;5;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;3
IRS;2020;5;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;4
IRS;2020;6;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;60
IRS;2020;6;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;10
IRS;2020;6;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;6
IRS;2020;6;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;7
IRS;2020;6;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;1
IRS;2020;6;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;4
IRS;2020;7;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;84
IRS;2020;7;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;7
IRS;2020;7;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;9
IRS;2020;7;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;8
IRS;2020;7;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;6
IRS;2020;7;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA F;5
IRS;2020;7;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;2
IRS;2020;8;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;79
IRS;2020;8;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;5
IRS;2020;8;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;3
IRS;2020;8;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;12
IRS;2020;8;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;2
IRS;2020;8;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;7
IRS;2020;8;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA F;1
IRS;2020;9;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;88
IRS;2020;9;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;4
IRS;2020;9;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;2
IRS;2020;9;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;14
IRS;2020;9;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;1
IRS;2020;9;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;8
IRS;2020;9;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;3
IRS;2020;10;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;91
IRS;2020;10;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;14
IRS;2020;10;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;10
IRS;2020;10;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;8
IRS;2020;10;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;5
IRS;2020;10;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;1
IRS;2020;11;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;74
IRS;2020;11;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;7
IRS;2020;11;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;6
IRS;2020;11;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;14
IRS;2020;11;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;11
IRS;2020;11;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;1
IRS;2020;12;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;81
IRS;2020;12;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;8
IRS;2020;12;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;3
IRS;2020;12;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;13
IRS;2020;12;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;6
IRS;2020;12;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;1
IRS;2021;1;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;75
IRS;2021;1;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;6
IRS;2021;1;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;6
IRS;2021;1;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;7
IRS;2021;1;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;4
IRS;2021;1;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;4
IRS;2021;2;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;86
IRS;2021;2;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;3
IRS;2021;2;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;1
IRS;2021;2;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;11
IRS;2021;2;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;1
IRS;2021;2;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;5
IRS;2021;3;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;94
IRS;2021;3;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;13
IRS;2021;3;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;6
IRS;2021;3;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;10
IRS;2021;3;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;1
IRS;2021;3;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;8
IRS;2021;3;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;1
IRS;2021;4;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;73
IRS;2021;4;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;5
IRS;2021;4;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;6
IRS;2021;4;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;9
IRS;2021;4;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;2
IRS;2021;4;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;6
IRS;2021;5;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;71
IRS;2021;5;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;4
IRS;2021;5;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;8
IRS;2021;5;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;8
IRS;2021;5;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;5
IRS;2021;5;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;1
IRS;2021;6;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;81
IRS;2021;6;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;5
IRS;2021;6;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;3
IRS;2021;6;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;6
IRS;2021;6;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;1
IRS;2021;6;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;4
IRS;2021;7;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;100
IRS;2021;7;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;11
IRS;2021;7;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;11
IRS;2021;7;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;9
IRS;2021;7;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;9
IRS;2021;8;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;76
IRS;2021;8;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;7
IRS;2021;8;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;9
IRS;2021;8;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;18
IRS;2021;8;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;2
IRS;2021;8;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;8
IRS;2021;8;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA F;1
IRS;2021;8;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;2
IRS;2021;9;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;76
IRS;2021;9;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;9
IRS;2021;9;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;7
IRS;2021;9;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;10
IRS;2021;9;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;3
IRS;2021;9;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;2
IRS;2021;10;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;74
IRS;2021;10;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;9
IRS;2021;10;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;13
IRS;2021;10;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;19
IRS;2021;10;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;5
IRS;2021;11;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;65
IRS;2021;11;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;10
IRS;2021;11;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;7
IRS;2021;11;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;13
IRS;2021;11;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;10
IRS;2021;11;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;2
IRS;2021;12;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;78
IRS;2021;12;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;5
IRS;2021;12;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;9
IRS;2021;12;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;8
IRS;2021;12;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;10
IRS;2022;1;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;56
IRS;2022;1;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;3
IRS;2022;1;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;3
IRS;2022;1;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;1
IRS;2022;1;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;1
IRS;2022;1;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA F;3
IRS;2022;1;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;1
IRS;2022;2;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;68
IRS;2022;2;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2
IRS;2022;2;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;3
IRS;2022;2;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;3
IRS;2022;2;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;1
IRS;2022;2;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;4
IRS;2022;2;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA F;3
IRS;2022;2;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;1
IRS;2022;3;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;86
IRS;2022;3;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;11
IRS;2022;3;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;7
IRS;2022;3;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;6
IRS;2022;3;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;4
IRS;2022;3;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;1
IRS;2022;4;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;79
IRS;2022;4;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;7
IRS;2022;4;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;5
IRS;2022;4;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;6
IRS;2022;4;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;2
IRS;2022;5;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;80
IRS;2022;5;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;6
IRS;2022;5;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;4
IRS;2022;5;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;13
IRS;2022;5;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;6
IRS;2022;5;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA F;1
IRS;2022;6;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;58
IRS;2022;6;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;5
IRS;2022;6;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;5
IRS;2022;6;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;13
IRS;2022;6;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;2
IRS;2022;6;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA F;2
IRS;2022;7;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;58
IRS;2022;7;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;6
IRS;2022;7;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;7
IRS;2022;7;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;13
IRS;2022;7;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;3
IRS;2022;7;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;6
IRS;2022;7;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;1
IRS;2022;8;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;58
IRS;2022;8;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;9
IRS;2022;8;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;7
IRS;2022;8;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;16
IRS;2022;8;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;5
IRS;2022;8;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA F;1
IRS;2022;9;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;63
IRS;2022;9;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;9
IRS;2022;9;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;10
IRS;2022;9;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;10
IRS;2022;9;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;5
IRS;2022;10;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;57
IRS;2022;10;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;15
IRS;2022;10;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;7
IRS;2022;10;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;10
IRS;2022;10;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;6
IRS;2022;10;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;1
IRS;2022;11;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;62
IRS;2022;11;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;7
IRS;2022;11;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;6
IRS;2022;11;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;11
IRS;2022;11;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;1
IRS;2022;12;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;56
IRS;2022;12;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;1
IRS;2022;12;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;10
IRS;2022;12;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;7
IRS;2022;12;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;3
IRS;2023;1;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;77
IRS;2023;1;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;7
IRS;2023;1;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;6
IRS;2023;1;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2
IRS;2023;1;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;6
IRS;2023;2;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;64
IRS;2023;2;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;7
IRS;2023;2;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;5
IRS;2023;2;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2
IRS;2023;2;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;4
IRS;2023;3;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;59
IRS;2023;3;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;6
IRS;2023;3;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;12
IRS;2023;3;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;9
IRS;2023;3;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;2
IRS;2023;4;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;65
IRS;2023;4;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;4
IRS;2023;4;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;4
IRS;2023;4;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;10
IRS;2023;4;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;6
IRS;2023;5;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;72
IRS;2023;5;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2
IRS;2023;5;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;5
IRS;2023;5;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;7
IRS;2023;5;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;8
IRS;2023;5;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA F;1
IRS;2023;5;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;1
IRS;2023;6;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;59
IRS;2023;6;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;4
IRS;2023;6;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;5
IRS;2023;6;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;11
IRS;2023;6;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;1
IRS;2023;7;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;28
IRS;2023;7;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;4
IRS;2023;7;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;1
IRS;2023;7;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;5
IRS;2023;7;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;1
IRS;2023;7;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;1
IRS;2023;8;ALA A;6
IRS;2023;8;ALA B;2
IRS;2023;8;ALA C;9
IRS;2023;8;ALA E;5
IRS;2023;8;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;1
IRS;2023;8;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;65
IRS;2023;8;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2
IRS;2023;9;ALA A;5
IRS;2023;9;ALA B;1
IRS;2023;9;ALA C;6
IRS;2023;9;ALA E;2
IRS;2023;9;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;62
IRS;2023;10;ALA A;8
IRS;2023;10;ALA B;7
IRS;2023;10;ALA C;7
IRS;2023;10;ALA E;7
IRS;2023;10;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;83
IRS;2023;10;UTC - UNIDADE DE TRATAMENTO CLÍNICO;1
IRS;2023;11;ALA A;1
IRS;2023;11;ALA B;7
IRS;2023;11;ALA C;4
IRS;2023;11;ALA E;5
IRS;2023;11;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;70
IRS;2023;11;UTC - UNIDADE DE TRATAMENTO CLÍNICO;1
IRS;2023;12;ALA A;1
IRS;2023;12;ALA B;3
IRS;2023;12;ALA C;7
IRS;2023;12;ALA E;2
IRS;2023;12;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;65
IRS;2023;12;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2
IRS;2024;1;ALA A;4
IRS;2024;1;ALA B;10
IRS;2024;1;ALA C;3
IRS;2024;1;ALA D;1
IRS;2024;1;ALA E;2
IRS;2024;1;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;75
IRS;2024;1;UTC - UNIDADE DE TRATAMENTO CLÍNICO;1
IRS;2024;2;ALA A;4
IRS;2024;2;ALA B;6
IRS;2024;2;ALA C;2
IRS;2024;2;ALA E;2
IRS;2024;2;ALA F;1
IRS;2024;2;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;60
IRS;2024;3;ALA A;4
IRS;2024;3;ALA B;6
IRS;2024;3;ALA C;3
IRS;2024;3;ALA E;2
IRS;2024;3;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;62
IRS;2024;3;UTC - UNIDADE DE TRATAMENTO CLÍNICO;1
IRS;2024;4;ALA A;2
IRS;2024;4;ALA C;1
IRS;2024;4;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;79
IRS;2024;5;ALA A;1
IRS;2024;5;ALA C;1
IRS;2024;5;ALA E;1
IRS;2024;5;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;66
IRS;2024;6;ALA A;1
IRS;2024;6;ALA B;1
IRS;2024;6;ALA C;1
IRS;2024;6;ALA E;1
IRS;2024;6;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;78
IRS;2024;7;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;79
IRS;2024;8;ALA A;1
IRS;2024;8;ALA B;1
IRS;2024;8;ALA C;4
IRS;2024;8;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;68
IRS;2024;8;UTC - UNIDADE DE TRATAMENTO CLÍNICO;1
IRS;2024;9;ALA B;1
IRS;2024;9;ALA C;2
IRS;2024;9;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;54
IRS;2024;10;ALA A;2
IRS;2024;10;ALA B;3
IRS;2024;10;ALA C;2
IRS;2024;10;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;78
IRS;2024;11;ALA A;1
IRS;2024;11;ALA C;1
IRS;2024;11;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;60
IRS;2024;12;ALA A;1
IRS;2024;12;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;54
IRS;2025;1;ALA C;3
IRS;2025;1;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;75
IRS;2025;2;ALA C;1
IRS;2025;2;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;54
IRS;2025;3;ALA A;3
IRS;2025;3;ALA B;1
IRS;2025;3;ALA C;3
IRS;2025;3;ALA D;1
IRS;2025;3;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;70
IRS;2025;4;ALA A;5
IRS;2025;4;ALA B;2
IRS;2025;4;ALA C;4
IRS;2025;4;ALA D;2
IRS;2025;4;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;66
IRS;2025;4;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2
IRS;2025;5;ALA A;2
IRS;2025;5;ALA C;1
IRS;2025;5;ALA D;3
IRS;2025;5;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;67
IRS;2025;6;ALA B;2
IRS;2025;6;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;80
IRS;2025;7;ALA A;2
IRS;2025;7;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;71
IRS;2025;8;ALA C;2
